#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
1650	M+H	 	      58-08-2	1	Caffeine	Isolated	 	194.08	spectra/specs_ms.mgf1650	1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3	 	Orbitrap	Positive	LC-ESI	195.087	lib-00012.mgf	Bronze	3	0.979646	4.0672	0.000793457	1	GNPS-LIBRARY	Najla Moufarreg	195.087	2519	0	8	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	1	195.088	spectra/specs_ms.mgf	CCMSLIB00003142435	5.43528e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	195.088
13515	M+H	0	1	His-Lys	Isolated	NIST	0.0	spectra/specs_ms.mgf13515	InChI=1S/C12H21N5O3/c13-4-2-1-3-10(12(19)20)17-11(18)9(14)5-8-6-15-7-16-8/h6-7,9-10H,1-5,13-14H2,(H,15,16)(H,17,18)(H,19,20)/t9-,10-/m0/s1	N/A	HCD	Positive	ESI	284.172	lib-00034.mgf	Bronze	3	0.809872	25.3444	0.00720215	1	NIST17	NIST	284.172	N/A	0	4	C1=C(NC=N1)CC(C(=O)NC(CCCCN)C(=O)O)N	1	284.164	specs_ms.mgf	CCMSLIB00003730381	1.1867e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6367	M+H-H2O	52766	1	Lynestrenol	Isolated	NIST	0.0	spectra/specs_ms.mgf6367	InChI=1S/C20H28O/c1-3-20(21)13-11-18-17-9-8-14-6-4-5-7-15(14)16(17)10-12-19(18,20)2/h1,6,15-18,21H,4-5,7-13H2,2H3/t15-,16+,17+,18-,19-,20-/m0/s1	N/A	HCD	Positive	ESI	267.211	lib-00034.mgf	Bronze	3	0.8098	14.6186	0.00390625	1	NIST17	NIST	267.211	N/A	0	16	CC12CCC3C(C1CCC2(C#C)O)CCC4=CCCCC34	1	267.207	specs_ms.mgf	CCMSLIB00003624897	2.26588e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
12452	M+H	n/a	1	NCGC00180573-03!2-[5-[2-[2-[5-(2-hydroxybutyl)oxolan-2-yl]propanoyloxy]butyl]oxolan-2-yl]propanoic acid	isolated	lfnothias	414.262	spectra/specs_ms.mgf12452	InChI=1S/C22H38O7/c1-5-15(23)11-17-7-10-20(27-17)14(4)22(26)29-16(6-2)12-18-8-9-19(28-18)13(3)21(24)25/h13-20,23H,5-12H2,1-4H3,(H,24,25)	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	415.269	lib-00001.mgf	Gold	1	0.80948	0	0	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	415.269	n/a	0	29	CCC(O)CC1CCC(O1)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(O)=O	1	415.269	specs_ms.mgf	CCMSLIB00000847595	1.19299e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
1768	M+H-C12H14O5	28649594	1	Euphorbiasteroid	Isolated	NIST	0.0	spectra/specs_ms.mgf1768	InChI=1S/C32H40O8/c1-18-14-24-23(30(24,5)6)12-13-31(17-37-31)29(38-20(3)33)26-27(39-25(35)15-22-10-8-7-9-11-22)19(2)16-32(26,28(18)36)40-21(4)34/h7-11,14,19,23-24,26-27,29H,12-13,15-17H2,1-6H3/b18-14-/t19-,23-,24+,26+,27-,29-,31+,32+/m0/s1	N/A	HCD	Positive	ESI	315.195	lib-00034.mgf	Bronze	3	0.809341	0.290463	9.15527e-05	1	NIST17	NIST	315.195	N/A	0	138	CC1CC2(C(C1OC(=O)CC3=CC=CC=C3)C(C4(CCC5C(C5(C)C)C=C(C2=O)C)CO4)OC(=O)C)OC(=O)C	1	315.196	specs_ms.mgf	CCMSLIB00003649217	1.311e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
11878	M+H-2H2O	471807	1	Steviol	Isolated	NIST	0.0	spectra/specs_ms.mgf11878	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)/t14-,15-,17+,18+,19+,20-/m0/s1	N/A	HCD	Positive	ESI	283.206	lib-00034.mgf	Bronze	3	0.809029	1.07758	0.000305176	1	NIST17	NIST	283.206	N/A	0	97	CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	1	283.206	specs_ms.mgf	CCMSLIB00003405098	4.22559e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
10961	M+H-2H2O	52659560	1	Kirenol	Isolated	NIST	0.0	spectra/specs_ms.mgf10961	InChI=1S/C20H34O4/c1-18(17(24)11-21)7-6-15-13(8-18)4-5-16-19(2,12-22)9-14(23)10-20(15,16)3/h8,14-17,21-24H,4-7,9-12H2,1-3H3/t14-,15-,16-,17+,18+,19+,20+/m1/s1	N/A	HCD	Positive	ESI	303.232	lib-00034.mgf	Bronze	3	0.808994	0.301923	9.15527e-05	1	NIST17	NIST	303.232	N/A	0	85	CC1(CCC2C(=C1)CCC3C2(CC(CC3(C)CO)O)C)C(CO)O	1	303.232	specs_ms.mgf	CCMSLIB00003625960	4.33052e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3532	M-H-H2O	51982366	1	Prostaglandin G2	Isolated	NIST	0.0	spectra/specs_ms.mgf3532	InChI=1S/C20H32O6/c1-2-3-6-9-15(24-23)12-13-17-16(18-14-19(17)26-25-18)10-7-4-5-8-11-20(21)22/h4,7,12-13,15-19,23H,2-3,5-6,8-11,14H2,1H3,(H,21,22)/b7-4-,13-12+/t15?,16?,17-,18?,19?/m1/s1	N/A	HCD	Negative	ESI	349.202	lib-00034.mgf	Bronze	3	0.808821	2.53438	0.00088501	1	NIST17	NIST	349.202	N/A	0	4	CCCCCC(C=CC1C2CC(C1CC=CCCCC(=O)O)OO2)OO	1	349.201	specs_ms.mgf	CCMSLIB00003253430	2.81566e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
11170	M+H	27975195	1	Isosteviol	Isolated	NIST	0.0	spectra/specs_ms.mgf11170	InChI=1S/C20H30O3/c1-17-9-5-14-18(2)7-4-8-19(3,16(22)23)13(18)6-10-20(14,12-17)11-15(17)21/h13-14H,4-12H2,1-3H3,(H,22,23)/t13-,14-,17-,18+,19+,20-/m0/s1	N/A	HCD	Positive	ESI	319.227	lib-00034.mgf	Bronze	3	0.80851	0.286795	9.15527e-05	1	NIST17	NIST	319.227	N/A	0	77	CC12CCC3C4(CCCC(C4CCC3(C1)CC2=O)(C)C(=O)O)C	1	319.227	specs_ms.mgf	CCMSLIB00003660484	4.04692e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
12641	M+H	N/A	1	Spectral Match to Phe-Pro from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf12641	N/A	N/A	QqQ	Positive	ESI	263.139	lib-00030.mgf	Bronze	3	0.80847	0.347925	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	263.139	N/A	0	11	N/A	1	263.139	specs_ms.mgf	CCMSLIB00003137602	3.69483e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7992	M+H-H2O	7439432	1	4-Hydroperoxy-2-nonenal	Isolated	NIST	0.0	spectra/specs_ms.mgf7992	InChI=1S/C9H16O3/c1-2-3-4-6-9(12-11)7-5-8-10/h5,7-9,11H,2-4,6H2,1H3/b7-5+	N/A	HCD	Positive	ESI	155.107	lib-00034.mgf	Bronze	3	0.808293	0.590256	9.15527e-05	1	NIST17	NIST	155.107	N/A	0	25	CCCCCC(C=CC=O)OO	1	155.107	specs_ms.mgf	CCMSLIB00003582374	1.04939e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
15654	M+H-H2O	589684	1	Glycerol 1-myristate	Isolated	NIST	0.0	spectra/specs_ms.mgf15654	InChI=1S/C17H34O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(20)21-15-16(19)14-18/h16,18-19H,2-15H2,1H3	N/A	Q-TOF	Positive	ESI	285.242	lib-00034.mgf	Bronze	3	0.80799	6.31231	0.00180054	1	NIST17	NIST	285.242	N/A	0	6	CCCCCCCCCCCCCC(=O)OCC(CO)O	1	285.241	specs_ms.mgf	CCMSLIB00003185815	2.35547e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7288	M+H	13022429	1	L-Leucyl-L-leucine methyl ester	Isolated	NIST	0.0	spectra/specs_ms.mgf7288	InChI=1S/C13H26N2O3/c1-8(2)6-10(14)12(16)15-11(7-9(3)4)13(17)18-5/h8-11H,6-7,14H2,1-5H3,(H,15,16)/t10-,11-/m0/s1	N/A	HCD	Positive	ESI	259.202	lib-00034.mgf	Bronze	3	0.807868	0.824158	0.000213623	1	NIST17	NIST	259.202	N/A	0	5	CC(C)CC(C(=O)NC(CC(C)C)C(=O)OC)N	1	259.202	specs_ms.mgf	CCMSLIB00003714354	3.27087e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4861	M+H	13022429	1	L-Leucyl-L-leucine methyl ester	Isolated	NIST	0.0	spectra/specs_ms.mgf4861	InChI=1S/C13H26N2O3/c1-8(2)6-10(14)12(16)15-11(7-9(3)4)13(17)18-5/h8-11H,6-7,14H2,1-5H3,(H,15,16)/t10-,11-/m0/s1	N/A	HCD	Positive	ESI	259.202	lib-00034.mgf	Bronze	3	0.807868	0.824158	0.000213623	1	NIST17	NIST	259.202	N/A	0	5	CC(C)CC(C(=O)NC(CC(C)C)C(=O)OC)N	1	259.202	specs_ms.mgf	CCMSLIB00003714354	3.27087e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1113	M+H-CH6O3	59400021	1	2-Hydroxymethyl-17.alpha.-methylandrosta-1,4-diene-11.alpha.,17.beta.-diol-3-one	Isolated	NIST	0.0	spectra/specs_ms.mgf1113	InChI=1S/C21H30O4/c1-19-9-12(11-22)16(23)8-13(19)4-5-14-15-6-7-21(3,25)20(15,2)10-17(24)18(14)19/h8-9,14-15,17-18,22,24-25H,4-7,10-11H2,1-3H3/t14-,15-,17+,18+,19-,20-,21-/m0/s1	N/A	HCD	Positive	ESI	281.19	lib-00034.mgf	Bronze	3	0.80779	12.0468	0.00338745	1	NIST17	NIST	281.19	N/A	0	20	CC1(CCC2C1(CC(C3C2CCC4=CC(=O)C(=CC34C)CO)O)C)O	1	281.193	specs_ms.mgf	CCMSLIB00003496546	9.54897e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3205	M+H	65646686	1	Retinamide, N-(4-hydroxyphenyl)-	Isolated	NIST	0.0	spectra/specs_ms.mgf3205	InChI=1S/C26H33NO2/c1-19(11-16-24-21(3)10-7-17-26(24,4)5)8-6-9-20(2)18-25(29)27-22-12-14-23(28)15-13-22/h6,8-9,11-16,18,28H,7,10,17H2,1-5H3,(H,27,29)/b9-6+,16-11+,19-8+,20-18+	N/A	HCD	Positive	ESI	392.258	lib-00034.mgf	Bronze	3	0.8077	0	0	1	NIST17	NIST	392.258	N/A	0	10	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)NC2=CC=C(C=C2)O)C)C	1	392.258	specs_ms.mgf	CCMSLIB00003264254	1.63569e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
15142	M+H-C4H12O2	521186	1	5.alpha.-Androstan-17.beta.-ol-3-one	Isolated	NIST	0.0	spectra/specs_ms.mgf15142	InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12,14-17,21H,3-11H2,1-2H3/t12-,14-,15-,16-,17-,18-,19-/m0/s1	N/A	HCD	Positive	ESI	199.148	lib-00034.mgf	Bronze	3	0.807682	19.6148	0.00390625	1	NIST17	NIST	199.148	N/A	0	7	CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4O)C	1	199.144	specs_ms.mgf	CCMSLIB00003394361	6.9125e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1678	M+H-H2O	1424006	1	Mesterolone	Isolated	NIST	0.0	spectra/specs_ms.mgf1678	InChI=1S/C20H32O2/c1-12-10-14(21)11-13-4-5-15-16-6-7-18(22)19(16,2)9-8-17(15)20(12,13)3/h12-13,15-18,22H,4-11H2,1-3H3/t12-,13-,15-,16-,17-,18-,19-,20-/m0/s1	N/A	HCD	Positive	ESI	287.237	lib-00034.mgf	Bronze	3	0.807219	0.637472	0.000183105	1	NIST17	NIST	287.237	N/A	0	98	CC1CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4O)C)C	1	287.237	specs_ms.mgf	CCMSLIB00003282799	2.60513e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2014	M+H-2H2O	50271	1	Estriol	Isolated	NIST	0.0	spectra/specs_ms.mgf2014	InChI=1S/C18H24O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-17,19-21H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,17+,18+/m1/s1	N/A	HCD	Positive	ESI	253.159	lib-00034.mgf	Bronze	3	0.80683	14.5862	0.00369263	1	NIST17	NIST	253.159	N/A	0	11	CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O	1	253.162	specs_ms.mgf	CCMSLIB00003394264	3.40604e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
680	[M+H]+	N/A	1	(1S,8R,16S,17R)-11,12-dimethoxy-5,15-diazahexacyclo[13.4.2.0�,�?.0?,�?.0?,�?.0?,�?]henicosa-2,9,11,13-tetraen-21-one	isolated	MoNA:VF-NPL-QEHF019054	0.0	spectra/specs_ms.mgf680	InChI=1S/C21H24N2O3/c1-25-17-10-14-13-5-9-22-8-3-6-20-7-4-15(13)21(20,22)23(19(24)12-20)16(14)11-18(17)26-2/h3,6,10-11,13,15H,4-5,7-9,12H2,1-2H3/t13-,15+,20-,21-/m0/s1	N/A	ESI-QFT	positive	N/A	353.186	lib-00027.mgf	Bronze	3	0.806687	9.07269	0.00320435	1	MONA	MoNA	353.186	N/A	0	4	N/A	1	353.189	specs_ms.mgf	CCMSLIB00004710117	503733	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
14298	M+H	72298636	1	N-Decanoyl-p-nitroaniline	Isolated	NIST	0.0	spectra/specs_ms.mgf14298	InChI=1S/C16H24N2O3/c1-2-3-4-5-6-7-8-9-16(19)17-14-10-12-15(13-11-14)18(20)21/h10-13H,2-9H2,1H3,(H,17,19)	N/A	HCD	Positive	ESI	293.186	lib-00034.mgf	Bronze	3	0.806527	24.8774	0.0072937	1	NIST17	NIST	293.186	N/A	0	5	CCCCCCCCCC(=O)NC1=CC=C(C=C1)[N+](=O)[O-]	1	293.193	specs_ms.mgf	CCMSLIB00003582866	4.65972e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1147	M+H	72298636	1	N-Decanoyl-p-nitroaniline	Isolated	NIST	0.0	spectra/specs_ms.mgf1147	InChI=1S/C16H24N2O3/c1-2-3-4-5-6-7-8-9-16(19)17-14-10-12-15(13-11-14)18(20)21/h10-13H,2-9H2,1H3,(H,17,19)	N/A	HCD	Positive	ESI	293.186	lib-00034.mgf	Bronze	3	0.806527	25.1897	0.00738525	1	NIST17	NIST	293.186	N/A	0	5	CCCCCCCCCC(=O)NC1=CC=C(C=C1)[N+](=O)[O-]	1	293.193	specs_ms.mgf	CCMSLIB00003582866	4.65972e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
20220	M+H	N/A	0	SAPPANONE A TRIMETHYL ETHER	Isolated	N/A	0.0	spectra/specs_ms.mgf20220	N/A	N/A	LC-ESI-QTOF	Positive-10eV	LC-ESI	327.123	lib-00031.mgf	Bronze	3	0.806352	5.87733	0.00192261	1	METLIN	Metlin	327.123	N/A	0	4	N/A	1	327.125	specs_ms.mgf	CCMSLIB00000496258	2.81989e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
15962	M+H-C12H11N	1202580593	1	1H-1,2,3-Triazole-1-octanamide, N-[1,1'-biphenyl]-2-yl-4-(3-pyridinyl)-	Isolated	NIST	0.0	spectra/specs_ms.mgf15962	InChI=1S/C27H29N5O/c33-27(29-25-16-9-8-15-24(25)22-12-5-4-6-13-22)17-7-2-1-3-10-19-32-21-26(30-31-32)23-14-11-18-28-20-23/h4-6,8-9,11-16,18,20-21H,1-3,7,10,17,19H2,(H,29,33)	N/A	HCD	Positive	ESI	271.155	lib-00034.mgf	Bronze	3	0.806208	5.17714	0.00140381	1	NIST17	NIST	271.155	N/A	0	6	C1=CC=C(C=C1)C2=CC=CC=C2NC(=O)CCCCCCCN3C=C(N=N3)C4=CN=CC=C4	1	271.154	specs_ms.mgf	CCMSLIB00003427961	3.44185e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
17196	M+H	1286047333	1	rac-7-Oxopramipexole	Isolated	NIST	0.0	spectra/specs_ms.mgf17196	InChI=1S/C10H15N3OS/c1-2-5-12-6-3-4-7-9(8(6)14)15-10(11)13-7/h6,12H,2-5H2,1H3,(H2,11,13)	N/A	HCD	Positive	ESI	226.101	lib-00034.mgf	Bronze	3	0.806157	5.80385	0.00131226	1	NIST17	NIST	226.101	N/A	0	4	CCCNC1CCC2=C(C1=O)SC(=N2)N	1	226.1	specs_ms.mgf	CCMSLIB00003630581	2.42127e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
18708	M+H	121-54-0	0	BENZETHONIUM	Isolated	N/A	0.0	spectra/specs_ms.mgf18708	InChI=1S/C27H42NO2.ClH/c1-26(2,3)22-27(4,5)24-13-15-25(16-14-24)30-20-19-29-18-17-28(6,7)21-23-11-9-8-10-12-23;/h8-16H,17-22H2,1-7H3;1H/q+1;/p-1	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	412.321	lib-00031.mgf	Bronze	3	0.805938	0.518099	0.000213623	1	METLIN	Metlin	412.321	N/A	0	4	N/A	1	412.321	specs_ms.mgf	CCMSLIB00000493287	4.05349e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
18669	M+Na	56083-47-7	1	NCGC00169781-02_C14H16O4_2H-Pyran-2-one, 5,6-dihydro-5-hydroxy-4-methoxy-6-(2-phenylethyl)-, (5S,6S)-	isolated	lfnothias	248.105	spectra/specs_ms.mgf18669	InChI=1S/C14H16O4/c1-17-12-9-13(15)18-11(14(12)16)8-7-10-5-3-2-4-6-10/h2-6,9,11,14,16H,7-8H2,1H3/t11-,14-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	271.094	lib-00001.mgf	Gold	1	0.805755	27.2424	0.00738525	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	271.094	n/a	0	4	CO\C1=C\C(=O)O[C@@H](CCC2=CC=CC=C2)[C@@H]1O	1	271.087	specs_ms.mgf	CCMSLIB00000854668	2.93293e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
14269	M+H-NH3	92623853	1	Milnacipran	Isolated	NIST	0.0	spectra/specs_ms.mgf14269	InChI=1S/C15H22N2O/c1-3-17(4-2)14(18)15(10-13(15)11-16)12-8-6-5-7-9-12/h5-9,13H,3-4,10-11,16H2,1-2H3/t13-,15+/m1/s1	N/A	HCD	Positive	ESI	230.154	lib-00034.mgf	Bronze	3	0.805649	17.3701	0.0039978	1	NIST17	NIST	230.154	N/A	0	4	CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2	1	230.15	specs_ms.mgf	CCMSLIB00003361782	4.66283e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5626	M+H-H2O	693232	1	Dodecanedioic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf5626	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	N/A	Q-TOF	Positive	ESI	213.148	lib-00034.mgf	Bronze	3	0.805629	1.43175	0.000305176	1	NIST17	NIST	213.148	N/A	0	17	C(CCCCCC(=O)O)CCCCC(=O)O	1	213.148	specs_ms.mgf	CCMSLIB00003182255	2.88979e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1645	M+H-H2O	693232	1	Dodecanedioic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf1645	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	N/A	Q-TOF	Positive	ESI	213.148	lib-00034.mgf	Bronze	3	0.805629	10.3086	0.00219727	1	NIST17	NIST	213.148	N/A	0	17	C(CCCCCC(=O)O)CCCCC(=O)O	1	213.146	specs_ms.mgf	CCMSLIB00003182255	2.88979e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6288	M+H-H7FO3	246246195	1	5-Heptenoic acid, 7-[(1R,2R,3S,5S)-2-[(1E,3R)-3-(2,3-dihydro-1H-inden-2-yl)-3-hydroxy-1-propen-1-yl]-3-fluoro-5-hydroxycyclopentyl]-, (5Z)-	Isolated	NIST	0.0	spectra/specs_ms.mgf6288	InChI=1S/C24H31FO4/c25-21-15-23(27)20(9-3-1-2-4-10-24(28)29)19(21)11-12-22(26)18-13-16-7-5-6-8-17(16)14-18/h1,3,5-8,11-12,18-23,26-27H,2,4,9-10,13-15H2,(H,28,29)/b3-1-,12-11+/t19-,20-,21+,22+,23+/m1/s1	N/A	HCD	Positive	ESI	329.19	lib-00034.mgf	Bronze	3	0.805607	15.7599	0.00518799	1	NIST17	NIST	329.19	N/A	0	9	C1C(C(C(C1F)C=CC(C2CC3=CC=CC=C3C2)O)CC=CCCCC(=O)O)O	1	329.195	specs_ms.mgf	CCMSLIB00003531444	9.28509e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
11531	M+H	6724-53-4	0	PERHEXILINE	Isolated	N/A	0.0	spectra/specs_ms.mgf11531	InChI=1S/C19H35N.C4H4O4/c1-3-9-16(10-4-1)19(17-11-5-2-6-12-17)15-18-13-7-8-14-20-18;5-3(6)1-2-4(7)8/h16-20H,1-15H2;1-2H,(H,5,6)(H,7,8)/b;2-1-	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	278.284	lib-00031.mgf	Bronze	3	0.80517	0.219327	6.10352e-05	1	METLIN	Metlin	278.284	N/A	0	8	N/A	1	278.284	specs_ms.mgf	CCMSLIB00000495455	3.29098e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2717	M+H-H2O	101973233	1	12-Hydroperoxy-5Z,8Z,10E,14Z,17Z-eicosapentaenoic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf2717	InChI=1S/C20H30O4/c1-2-3-4-5-10-13-16-19(24-23)17-14-11-8-6-7-9-12-15-18-20(21)22/h3-4,7-11,13-14,17,19,23H,2,5-6,12,15-16,18H2,1H3,(H,21,22)/b4-3-,9-7-,11-8-,13-10-,17-14+/t19-/m0/s1	N/A	HCD	Positive	ESI	317.211	lib-00034.mgf	Bronze	3	0.804574	0	0	1	NIST17	NIST	317.211	N/A	0	72	CCC=CCC=CCC(C=CC=CCC=CCCCC(=O)O)OO	1	317.211	specs_ms.mgf	CCMSLIB00003255637	3.74442e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3805	M+H	12771685	1	Ancymidol	Isolated	NIST	0.0	spectra/specs_ms.mgf3805	InChI=1S/C15H16N2O2/c1-19-14-6-4-12(5-7-14)15(18,11-2-3-11)13-8-16-10-17-9-13/h4-11,18H,2-3H2,1H3	N/A	HCD	Positive	ESI	257.129	lib-00034.mgf	Bronze	3	0.804365	38.4543	0.0098877	1	NIST17	NIST	257.129	N/A	0	8	COC1=CC=C(C=C1)C(C2CC2)(C3=CN=CN=C3)O	1	257.138	specs_ms.mgf	CCMSLIB00003661979	6.76037e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2456	M+H-3H2O	14107370	1	5.alpha.-Pregnane-3.alpha.,21-diol-11,20-dione	Isolated	NIST	0.0	spectra/specs_ms.mgf2456	InChI=1S/C21H32O4/c1-20-8-7-13(23)9-12(20)3-4-14-15-5-6-16(18(25)11-22)21(15,2)10-17(24)19(14)20/h12-16,19,22-23H,3-11H2,1-2H3/t12-,13+,14-,15-,16+,19+,20-,21-/m0/s1	N/A	HCD	Positive	ESI	295.206	lib-00034.mgf	Bronze	3	0.804094	11.1648	0.0032959	1	NIST17	NIST	295.206	N/A	0	36	CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4C(=O)CO)C)O	1	295.209	specs_ms.mgf	CCMSLIB00003395830	1.00332e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1172	M+H-C5H10O	114753514	1	Phenol, 5-(1,1-dimethylheptyl)-2-[(1S,3R)-3-hydroxycyclohexyl]-	Isolated	NIST	0.0	spectra/specs_ms.mgf1172	InChI=1S/C21H34O2/c1-4-5-6-7-13-21(2,3)17-11-12-19(20(23)15-17)16-9-8-10-18(22)14-16/h11-12,15-16,18,22-23H,4-10,13-14H2,1-3H3/t16-,18+/m0/s1	N/A	HCD	Positive	ESI	233.19	lib-00034.mgf	Bronze	3	0.803953	0.850655	0.000198364	1	NIST17	NIST	233.19	N/A	0	6	CCCCCCC(C)(C)C1=CC(=C(C=C1)C2CCCC(C2)O)O	1	233.19	specs_ms.mgf	CCMSLIB00003580322	857722	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6894	M+Na	n/a	1	NCGC00385291-01_C19H30O8_3-Buten-2-one, 4-[4-(beta-D-glucopyranosyloxy)-2-hydroxy-2,6,6-trimethylcyclohexylidene]-	isolated	lfnothias	386.194	spectra/specs_ms.mgf6894	InChI=1S/C19H30O8/c1-10(21)5-6-13-18(2,3)7-11(8-19(13,4)25)26-17-16(24)15(23)14(22)12(9-20)27-17/h5,11-12,14-17,20,22-25H,7-9H2,1-4H3/t6?,11?,12-,14-,15+,16-,17-,19?/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	409.183	lib-00001.mgf	Gold	1	0.803772	7.30901	0.00299072	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	409.183	n/a	0	8	CC(=O)[CH]=[C]=[C]1C(C)(C)CC(CC1(C)O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O	1	409.186	specs_ms.mgf	CCMSLIB00000855506	756621	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
